Site Data,,,,,,,"Benthic Data (%, except Complexity that is from 1 to 5]",,,,,,Species Data (Biomass g/m2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region,Island,Site,Reef Zone,Latitude,Longitude,Depth,Hard coral,Macroalgae,CCA,Turf algae,Sand,Complexity,ABAB,ABSO,ABVA,ACAC,ACAN,ACBL,ACDU,ACGU,ACLE,ACLI,ACMA,ACNC,ACNF,ACNR,ACOL,ACSP,ACTH,ACTR,ACXA,AENA,ALSC,AMBI,ANCH,ANCO,ANCU,ANSP,ANTH,APAR,APFU,APKA,APMA,APSP,APVI,ARHI,ARME,ASSE,ATIN,AUCH,BAPO,BIGE,BLEN,BOBI,BRMU,CAAB,CAAM,CACA,CACO,CADU,CAFE,CAGA,CAIG,CAJA,CALU,CAME,CAOR,CARD,CASA,CASO,CASP,CATY,CAVE,CAZO,CEAR,CEFI,CEFL,CEIN,CELO,CEPO,CHAC,CHAG,CHAU,CHCH,CHCI,CHEP,CHFR,CHHA,CHIN,CHKL,CHLC,CHLI,CHLT,CHLU,CHMI,CHMU,CHOR,CHOV,CHPE,CHQU,CHRE,CHSO,CHTI,CHTR,CHUB,CHUN,CHVA,CHVE,CIFA,CIJO,CIOB,CIPI,CISP,CIVA,CLSP,COBA,COCI,COFL,COFU,COGA,CONG,COVE,CTHA,CTST,CYLE,CYPR,DAAL,DEBA,DEMA,DIHO,DIHY,DOEX,ECNE,ELBI,ENCA,ENPA,ENPU,EPIN,EPQU,EUAF,EXBR,FICO,FILE,FISH,FOBR,FOFL,FOLO,FUDU,GEPE,GOAT,GOBI,GOVA,GOVI,GUCU,GYEU,GYFL,GYJA,GYME,GYMT,GYSP,GYST,GYUN,GYZE,HALF,HAOR,HECR,HEDI,HEPO,HETH,INAN,INPA,INUM,KAPE,KUSA,KYCI,KYHA,KYSA,KYVA,LAFO,LAPH,LIZA,LUFU,LUKA,MABI,MABR,MAGE,MENI,MEVI,MOGR,MORA,MUFL,MUMI,MUPF,MUVA,MYAM,MYBE,MYCH,MYKU,MYMA,MYSP,MYVI,NAAN,NABR,NACA,NAHE,NALI,NAMA,NASP,NAUN,NEAU,NEED,NEMA,NESA,NESP,NONE,NOTA,OPFA,OPPU,OSME,OXBI,OXTY,OXUN,PAAR,PACH,PACY,PAFO,PAIN,PAMA,PAMU,PAPL,PAPO,PARR,PASC,PEAS,PESP,PLAR,PLEW,PLGO,PLIM,PLJO,PLSI,POSE,PRME,PROL,PSBI,PSCE,PSDE,PSEV,PSHW,PSMA,PSOC,PSTE,PSTH,PTHE,PTSP,PUFF,RHAC,RHRE,SACA,SADI,SAEN,SAFL,SAGR,SAPP,SAPU,SASP,SATI,SAXA,SCCA,SCDI,SCDU,SCLY,SCPA,SCPP,SCPS,SCRU,SCSP,SEBA,SECO,SECR,SEDU,SESP,SNDP,SOLD,SPBA,SPDE,STBA,STFA,STNI,STSP,SUBU,SUFR,SURG,SYBI,SYDE,SYUL,SYVA,TATR,THBA,THCR,THDQ,THDU,THLU,THPU,THQU,THSP,THTR,TRIG,TROB,TYCR,WRAS,XAAU,XAME,ZACO,ZEFL,ZEVE
MHI,Hawaii,HAW-153,Forereef,20.05506028,-155.8444195,8,51.25,0,10,23.75,15,3.5,0,0,0,0,0,1.143191935,0,0,0.02673803,0,0,0,1.299689598,0.078254291,1.115280023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.573330407,0,0,0,0,0,0.037149651,0,0,0,0,0,0,0,0,0,0,2.005822377,0,0,0,0,0.015872361,0,0.018964196,0,0,0,0,0,0.054345664,0,0,0,0,0,0,0,0.153771157,0.658554853,0.039342144,0,0,0,2.524329178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143423927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046218731,0,0,0,0,0.06747151,0,0,0,0,0.134764421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015149477,0,0,0.083485036,0,0,0,0,0.92030499,0.260492097,0,2.292045367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386616099,0,0,0,0,0,0,0,0,0,0,0,0,0.023231653,0,0,0,0.035943432,0,0,0,0,0,0.080129406,0,0,0,0,0,0,0,0,0,0,0.039796937,0,0,0,0,0,0,0,0.006414426,0,0,0,0.006241931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306578257,0,0,0,1.959744478,0,0,0,0.848361501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443087362,0.361960054,0,0,0,0,0,0,0,0,0,0.161935355,0,0,0,0,0,0,0,0,0,0,0,0,0.90545914,0.774125601
MHI,Hawaii,HAW-215,Forereef,20.01060066,-155.825602,2,36.25,0,12.5,40,11.25,2.5,0.029527989,0,0,0,0,0,0,0,0.021739009,0,0,0,3.40677564,0.457749661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65617848,0,0,0,0,0,0,0,0.121539338,0,0,0,0,0,0,0,0,0,0,0.054350401,0,0,0.122625439,0,0,0.005146715,0,0.139677257,0,0,0,0,0.095774776,0,0,0,0,0.022070334,0,0.001072312,0,0,0,0.06628089,0,0.050208645,0,0.00798428,0,0.015661412,0,0,0.016390263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046218731,0,0,0,0,0,0,0,0,0,0.126905814,0,0,0,0,0,0.080214091,0,0,0,0,0,0,0.012907537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008728221,0,0,0,0,0,0,1.150392103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.133492104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050750156,0,0,0.062299068,0,0,0.11763893,0,0,0,0,0,0,0,0,0.002203319,0.054958561,0.038896235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052294472,0.569550134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.280923694,0,0,0,0,0,0,0,0,0,0,0.062813151,0.238123133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680009795,0,0,0,0,0,0,0,0,0,0,0,0,0.011477589,0.364218091
MHI,Hawaii,HAW-111,Forereef,19.93578823,-155.8781193,4,57.5,0,12.5,22.5,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1.541190461,0.029856999,0.495287114,0,0,0.048729711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764392093,0,0,0,0.020258934,0,0,0,0,0.207028237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429342483,0,0,0.607935867,0,0,0.249695133,0,2.003689638,0,0,0,0,0.09311031,1.940030859,0,0,0,0,0,0.006642176,0,0,0,0,0,0,0,0,0,0.041036511,0,0,0,0,0,0,1.03338509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023956118,0,0,0,0,0,0,0,0,0,0,0,0,0.019267227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008249973,0,0,0,0,0,0,3.554738581,1.733377407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141618385,0,0,0.121391008,0,0,0,0,0,0,0,0,0,0,0,0,0.117680226,0.066665186,0,0,0.006311138,0,0,0.033433635,0,0,0,0,0,0,0,0,0,0,0.078324463,0,0,0,0,0,0,0,0,0,0,0,0.012215116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.939082234,0,0,0,0,0,0,0,0,0,0,0,0.067333151,0.13267719,0,0,0.723882518,0.262902397,0,0,0,0,0,0,0,0,0,0.380891226,0,0,0,0,0,0,0,0,0,0,0,0,0.003385903,0
MHI,Hawaii,HAW-297,Forereef,19.1370999,-155.9174,13.5,53.75,0.25,8.75,31,6.25,4,0,0,0,0,0,0,0,0,0,0,0,0,0.338929151,0,0,0,0.361472707,0,0,0,0,0,0,0,0,0,0,0,1.022388012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35002681,0,0,0,0.017419945,0.181072197,0,1.035969941,0,0,0,0,0,0.017735335,0,0,0,0,0,0.070497165,0,0.333557583,0.020977167,0.039023743,0,0,0,1.110174365,0,0,0,0,0.022812209,0,0,0,0,0,0,0.00438456,0,0,0,0,0,0,0,0,0.105181369,0.219141502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00918916,0.106683729,0,0,0,0.047074495,0.013392782,0,0,0,0,0.050209698,0,0,0,0,0,0,0,0,0,0,0,0,0.117484925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012669554,0,0,0,0,0,0,0.237319861,0.677937468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387903503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767131706,0.096272643,0,0,0,0,0,0.127436611,0,0,0,0,0,0,0,0,0,0,0.078976619,0,0,0,0,0,0.0073413,0,0.006414426,0,0,0.047733614,0.008718269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162641073,0.03700009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026313617,0.205404464,0,0,0.186982867,0,0,0,0,0,0,0,0,0,0,0.054820988,0,0,0,0,0,0,0,0,0,0,0,0,1.529117382,0
MHI,Hawaii,HAW-428,Forereef,19.21418038,-155.901572,11.5,57.5,3,4,28,7.5,3.25,0,0,0,0,0,0,1.535391755,0,0,0,0,0,0.721912307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126827841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047879062,0,0.096316327,0,0,0,0,0,0.011121603,0,0,0,0,0,0,0,0.284101695,0.081750293,0,0,0,0,0,0,0,0,0,0.900297496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008051401,0.078506253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077380112,0,0,0,0,0,0,0,0,0,0.011002169,0,0,0,0,0,0,0,0,0,0,0,0,0.004064181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073413,0,0.718609613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964968297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280831613,0.194161768,0,0,0,0,0,0.185881309,0,0,0,0,0,0,0,0,0,0,0.118667225,0,0,0,0,0,0,0,0.034521454,0,0,0.047083976,0.017436539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004583662,0,0,0,0.373965733,0,0,0,0,0,0,0,0,0,0,0.167614091,0,0,0,0,0,0,0,0,0,0.289822718,0,0,0.884422375,0
MHI,Hawaii,HAW-265,Forereef,19.24453033,-155.900432,23.5,27.5,3,5,54.5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0.261745085,0,0.936905922,0,0,0,0,0,0,0,0,0,0,0,0,0,1.495666005,0.068423593,0,0,0,0,0,0,0,0.048627193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254587808,0,0,0,0.129910238,0,0.092444265,0,0,0,0,0,0.039682391,0,0,0,0.163077382,0,0.140994331,0,0.01179809,0,0,0,0,0,3.699534132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010578357,0,0,0.016102802,0.037460405,0,0,0.024073424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013392782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004703913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003026368,0,0,0,0,0,0,0,0.78693687,0.327463372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.299966442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161287619,0.188145067,0,0,0,0,0,0.231227498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104737975,0,0,0.07930219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.839703336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407579257,0,0,0,0,0,0,0,0,0,0,0.19160585,0,0,0,0,0,0,0,0,0,0,0,0.084953364,0.985607559,0
MHI,Hawaii,HAW-138,Forereef,19.10705287,-155.9163557,24.5,28.75,2.75,6.25,58.25,4,2.5,0,0,0,0,0,0,1.686816872,0,0,0,0,0,0.249044761,0,0.698358724,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071511715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016890717,0,0,0,0,0,0,0,0,0,0,2.05858955,0.052588198,0,0,0,0.085746133,0,0.656790009,0,0,0,0,0,0.011065192,0,0,0,0,0,0,0,0.140372872,0.190977655,0,0,0,0,1.548449572,0,0,0,0,0.348059553,0.129225054,0,0,0,0,0,0,0,0,0,0,0,0.033878499,0,0,1.0008715,0.12936227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131727241,0,0,0,0,0,0.017386539,0,0,0,0,0,0,0,0,0,0,0,0,0.012907537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004487778,0,0,0.289139711,0,0,0,0.567121787,0.524917887,0,0,0,0,0,0,0,0.126077667,0,0.968329787,0,0,0,0,0,0,0,2.490728939,0,0,0,0,0,0,0.259414466,0,0,0,0,0,0,0,0,1.272929681,0.1382995,0,0,0.271806976,0.186805852,0,0.135382912,0,0,0,0,0,0,0,0,0.00144904,0,0.012029151,0,0,0,0,0,0,0,0.019243278,0,0,0.045960831,0.010328476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582425804,1.444593571,0,0,0,0,0,0,0,0,0,0,0.004583662,0,0,0,0.59691507,0,0,0,0,0,0,0,0.010239283,0,0,0.083494416,0,0,0,0,0,0,0,0,0,0,0,0.366841378,2.655142537,0
MHI,Hawaii,HAW-173,Forereef,19.17447103,-155.9098846,11,47.5,0,25,22.5,5,4.25,0.710826125,0,0,0.012131143,0,0.492660148,0.444707882,0,0.189344867,0,0,0,1.979497747,0,0.638976986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326085136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97075641,0,0,0,0.010314525,0.031744722,0,0.396143727,0,0,0,0,0,0,0,0,0,0,0,0.137367546,0,0.179309397,0.754176788,0,0,0,0,2.297045311,0,0,0,0,0.800763268,0,0,0,0,0,0,0,0,0,0,0,0,0.181790454,0,0,0,0.150068823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023537248,0,0,0,0,0,0.081844077,0,0,0,0,0,0,0,0,0,0,0,0,0.016087382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006489453,0,0,0,0,0,0,0.484245742,2.540452395,0,0,0,0,0,0,0,0.246430139,0,0,0,0,0,0,0,0,0,2.338191635,0,0,0.391378836,0,0,0,0,0,0,0,0,0,0,0,0,0.052496133,0,0,0.008981715,0.031149534,0,0,0.11763893,0,0,0,0,0,0,0,0,0.00144904,0.00658184,0.00935535,0,0,0,0,0,0,0,0,0,0,0.028829728,0.003103549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.488362719,0,0,0,0,0,0,0,0,0,0,0,0.077449591,0,0,0.207884367,0,0,0,0,0,0,0,0,0,0,0.059792772,0,0,0,0,0,0,0,0,0,0,0,0.253946778,1.38506482,0
MHI,Hawaii,HAW-430,Forereef,19.2123574,-155.8998144,4.5,37.5,1.25,26.25,35,0,2.5,0.32689326,0,0,0.061115498,0,0,0,0,0.034177145,0,0,0,1.390222528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253655682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015048621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006164601,0.237830402,0,0,0,0,0,0,0,0,0,0,0.041954334,0,0.426859203,0.040875146,0,0,0.273364431,0,0.551798959,0,0,0.16527808,0,0.556873384,0,0,0,0,0.066513751,0,0.015419042,0,0,0,0,0,0.007895217,0,0.001729933,0.372560932,0.156480291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096483263,0.121042639,0,0,0,0,0.090473456,0,0,0,0,0,0,0,0,0,0,0,0,0.025043632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02262956,0,0,0.032188999,0,0,0,2.897035958,0,0,0,0.89096637,0,0,0.529239309,0.184166645,0.674648594,0,0.536197594,0,0.478014474,0,0,0,0,0,0.767393906,0,0,0,0,0,0,0.05067061,0,0,0,0,0,0,0,0,0,0.113484335,0,0,0,0.062559126,0,0.154908026,0,0,0,0,0,0,0,0,0,0,0.071980229,0,0,0,0,0,0,0,0,0,0,0.003103549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293402774,0,0,0.687181288,0,0,0,0,0,0.286944981,0,0,0,0,0,0,0,0,0,0,0,0.131498678,0,0,0.256104495,0,0,0,0,0,0,0,0,0,0,0.165223707,0,0,0,0,0,0,0,0,0,0,0,0.269389036,2.975363005,0
MHI,Hawaii,HAW-248,Forereef,19.25695055,-155.8994194,4.5,12.5,1.5,15,71,0,2.75,0.180474896,0.046321303,0,0.043007202,0,0,4.122581489,0.031795621,0.427166774,0,0,0.165627326,0.182242929,0.056464978,0,0,0.178182235,0,1.124011422,0,0,0,0,0,0.182015737,0,0,0,0,0,0,0,0,0,0,0,0,0.060523095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008742692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075120065,0.206597859,0,0,0.081750293,0,0,0,0,0,0.04947726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046373791,1.8851539,0.05014951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049514871,0,0,0,0,0,0.006630727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074179702,0.027330087,0.31889303,0,0,0,0,0,0,0,0,0,0,0.000735827,0,0,0,0,0,0,0.912230725,0.237319861,0,0,0.146726109,0.047299033,0,0.049228653,0,0,0,0.099421302,0,0,0,0,1.369239374,0,0,5.252475754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091511128,0,0,0,0.038990444,0,0.248806379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116898933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039109675,0.087665785,0,0,0.350130689,0,0,0,0,0,0,0,0,0,0,0.297196231,0,0.263815234,0,0,0.129774384,0,0,0,0,0,0,0.166556765,1.783400557,0.093306816
MHI,Hawaii,HAW-233,Forereef,19.3660173,-154.9554415,14,22.5,0,10,50,17.5,2.25,0,0,0,0,0,0,1.853161283,0,0.104884381,0,0,0,0.471232236,0,2.794319878,0,0,0,0,0,0,0,0,0,0,0,0,0.29724772,0.48675099,0,0,0,0,0,0,0,0,0,0,0,0,1.122628322,0,0,0,0,0,0,0,0,0,0.011260478,0,0,0,0,0.018103629,0,0,0,0,0,6.894528721,0,0,0,0,0,0,0,0.231593771,0,0,0,0,0,0,0,0,0,0,0.149575948,0.054350401,0.103158994,0.402249443,0,0,0.110492779,0,0,0,0,0,0,0.246225854,0.329507668,0,0,0,0,0,0,0,0,0,0,0,0.076191928,0,0,0.980821768,0.024674816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15422114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034677245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001513184,0,0.477246725,1.496252767,0,0,0,1.877009697,1.396476467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785397895,0,0,0.474473212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188260485,0,0,0.031149534,0.526168357,0,1.487551911,0,0,0,0,0,0,0,0,0,0,0.047215903,0,0,0,0,0,0,0,0,0,0,0.012215116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193063859,0,0,0,0,0,0,0,0,6.740074006,0,0,0,0,0,0,0,0,0,0,0.007278686,0,0,0,0.465486192,0.899914342,0,0,0,0,0,0,0,0,0,0.297961762,0,0,0,0,0,0.729038391,0,0,0,0,0,1.831555804,2.160291986,0
MHI,Hawaii,HAW-219,Forereef,19.44592735,-154.8527585,23.5,5.5,2.75,16.25,72.75,2.5,1.75,0,0,0,0.025783101,0,0,0.691983319,0,0,0,0,0,0.299938517,0,0.135739796,0,0,0,0,0,0,0,0,0,0,0,0,0.10244138,1.128226049,0,0,0,0,0,0,0,0,0,0,0,0,0.48206179,0,0,0,0.522694623,0,0,0,0,0,0.025010239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092812244,0,0.079000977,0,0,0,0,0,0.074144019,0,0,0,0,0,0.054350401,0,0.137027094,0,0.063621847,0,0,0,0,0,0,0,0,0.020293741,0.490971168,0.008249178,0,0,0,0,0,0,0,0,0,0,0.063161736,0,0,0,0.115789253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019523006,0,0,0,0,0.030464644,0,0,0,0,0,0,0,0,0,0,0,0,0.025720995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002809371,0,0.230378468,0,0,0,0.237319861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929559369,0,1.473287936,1.185614666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12194658,0,0,0,0.186805852,0,0.880308897,0,0,0,0,0.038027129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055630956,0,0,0.073492253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11172677,0,0,0,0,0,0,0,0,2.894962101,0,0,0,0,0,0,0,0,0,0,0.007278686,0,0,0,0.442323418,0,0,0,0,0,0,0,0,0,0,0.09534874,0,0,0,0,0,0,0,0,0,0.259072321,0,0.166556765,0.697908125,0
MHI,Hawaii,HAW-453,Forereef,19.41163539,-154.895444,11,27.5,1.25,4.25,46.75,20,1.5,0,0,0,0,0,0,0,0,0.167395915,0,0,0,0.502460959,0.382770579,5.546510915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636885031,0,0,0,0,0,0,0,0,0,0,0,0,0.322730857,0,0,0,0.008193188,0,0,0,0,0,0.045145862,0,0,0,0,0.09598812,0,0,0,0,0,0.526886122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223531678,0,0.021651754,0.089555646,0,0,0.04849034,0,0,0,0,0,0.012081342,1.305332821,0,0.02994235,0,0,0,0,0.019803602,0,0,0,0,0,0,0,0,0.329452606,0.077273757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061115498,0.009995779,0,0,0,0,0,0,0.001513184,0,0,0,0,0,0,0,0,0,0,0.096336133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001513184,0,0,1.607906867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380539462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193652945,0,0,0,0.417701595,0,0.364218517,0,0,0,0,0,0,0,0.007095656,0,0.034826436,0.135796418,0,0,0,0,0,0,0,0,0,0,0.008718269,0.224619773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.164851608,0,0,0,0,0,0,0,0,0,0,0,0,0.259472995,0,0,0.518412213,0,0,0,0,0,0,0,0,0,0,0.255152233,0,0,0,0,0,0,0,0,0,0,0,0.166556765,0.941617271,0
MHI,Hawaii,HAW-292,Forereef,19.39825846,-154.9172909,12.5,21.25,0,7.5,61.25,5,2.5,0,0,0,0,0,0,0.843408436,0,0.022071749,0,0,0,1.457770131,0,6.74840465,0,0,0,0,0,0,0,0,0,0,0,0,0.10244138,0,0,0,0,0,0,0,0,0,0,0,0,0,1.084148476,0,0,0,0,0,0,0,0,0,0.035230104,0,0,0,0,0,0,0,0,0,0,1.637968093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223531678,0,0.195002513,0,0,0,0.04900091,0,0.069838629,0,0,0,0,0.395289949,0,0,0,0,0,0,0.016092443,0,0,0,0,0,0,0,0,0.372560932,0.089508457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030557749,0.025985121,0,0,0,0,0.030464644,0,0,0,0,0,0,0,0,0,0,0,0,0.17686712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016544882,0,0,0,0,0,0,0,0.524917887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.621457657,0,0,1.618772029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227917156,0,0,0.08621974,0.186805852,0,0.246580948,0,0,0,0,0,0,0,0.002592734,0,0,0.158201784,0,0,0,0,0,0,0,0,0,0,0.020064222,0.078830473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042802069,0.213671539,0,0,1.21583172,0.483370689,0,0,0,0,0,0,0,0,0,0.432041034,0,0,0,0,0,0,0,0,0,0,0,1.102172863,1.627336402,0
